cookie,duration_sec,packet_count,byte_count,bytes_per_sec,packets_per_sec,avg_packet_size,switch,timestamp,collection_time,label
0x0,90.617,36885,1549594,17100.477835284768,407.04282860831853,42.011495187745695,s1,2025-03-12 10:34:10,1741755850.2094705,ATTACK
0x0,90.616,98,6872,75.83649686589565,1.0814867131632382,70.12244897959184,s1,2025-03-12 10:34:10,1741755850.2094705,BENIGN
0x0,90.605,3,238,2.62678660118095,0.0331107554770708,79.33333333333333,s1,2025-03-12 10:34:10,1741755850.2094705,BENIGN
0x0,90.603,2,140,1.5452026974824233,0.022074324249748905,70.0,s1,2025-03-12 10:34:10,1741755850.2094705,BENIGN
0x0,90.596,3,238,2.62704755176829,0.033114044770188526,79.33333333333333,s1,2025-03-12 10:34:10,1741755850.2094705,BENIGN
0x0,90.595,2,140,1.5453391467520283,0.022076273525028976,70.0,s1,2025-03-12 10:34:10,1741755850.2094705,BENIGN
0x0,95.741,51,3746,39.126393081334015,0.5326871455280392,73.45098039215686,s1,2025-03-12 10:34:10,1741755850.2094705,BENIGN
0x0,90.663,66636,3598536,39691.34045862149,734.9856060355382,54.00288132540969,s2,2025-03-12 10:34:10,1741755850.2094705,ATTACK
0x0,90.658,36885,1549594,17092.744159368176,406.8587438505151,42.011495187745695,s2,2025-03-12 10:34:10,1741755850.2094705,ATTACK
0x0,90.654,98,6872,75.80470801067797,1.0810333796633353,70.12244897959184,s2,2025-03-12 10:34:10,1741755850.2094705,BENIGN
0x0,90.646,3,238,2.6255984820069282,0.033095779184961274,79.33333333333333,s2,2025-03-12 10:34:10,1741755850.2094705,BENIGN
0x0,90.642,2,140,1.5445378522097923,0.02206482646013989,70.0,s2,2025-03-12 10:34:10,1741755850.2094705,BENIGN
0x0,90.637,3,238,2.62585919657535,0.03309906550305063,79.33333333333333,s2,2025-03-12 10:34:10,1741755850.2094705,BENIGN
0x0,90.632,2,140,1.544708270809427,0.022067261011563245,70.0,s2,2025-03-12 10:34:10,1741755850.2094705,BENIGN
0x0,90.621,3,238,2.626322817007096,0.03310490945807264,79.33333333333333,s2,2025-03-12 10:34:10,1741755850.2094705,BENIGN
0x0,90.62,2,140,1.544912822776429,0.022070183182520412,70.0,s2,2025-03-12 10:34:10,1741755850.2094705,BENIGN
0x0,95.78,51,3746,39.11046147421173,0.5324702443098768,73.45098039215686,s2,2025-03-12 10:34:10,1741755850.2094705,BENIGN
0x0,95.706,4,236,2.4658851064719034,0.041794662821557686,59.0,s1,2025-03-12 10:34:15,1741755855.2834494,BENIGN
0x0,95.698,70908,3829288,40014.29496959184,740.9559238437586,54.003610311953516,s1,2025-03-12 10:34:15,1741755855.2834494,ATTACK
0x0,95.696,70907,3829170,40013.89817756228,740.9609597057348,54.002707772152256,s1,2025-03-12 10:34:15,1741755855.2834494,ATTACK
0x0,95.688,39214,1647412,17216.49527631469,409.8110525875763,42.010812464935995,s1,2025-03-12 10:34:15,1741755855.2834494,ATTACK
0x0,95.687,103,7222,75.4752474212798,1.0764262648008611,70.11650485436893,s1,2025-03-12 10:34:15,1741755855.2834494,BENIGN
0x0,95.676,3,238,2.487562189054726,0.03135582591245453,79.33333333333333,s1,2025-03-12 10:34:15,1741755855.2834494,BENIGN
0x0,95.674,2,140,1.4633024646194368,0.020904320923134812,70.0,s1,2025-03-12 10:34:15,1741755855.2834494,BENIGN
0x0,95.667,3,238,2.487796209769304,0.03135877575339459,79.33333333333333,s1,2025-03-12 10:34:15,1741755855.2834494,BENIGN
0x0,95.666,2,140,1.4634248322287962,0.020906069031839943,70.0,s1,2025-03-12 10:34:15,1741755855.2834494,BENIGN
0x0,100.812,51,3746,37.15827480855454,0.5058921556957505,73.45098039215686,s1,2025-03-12 10:34:15,1741755855.2834494,BENIGN
0x0,95.745,71334,3852228,40234.24721917594,745.0415165282782,54.00269156363024,s2,2025-03-12 10:34:15,1741755855.2834494,ATTACK
0x0,95.74,39447,1657198,17309.35867975768,412.0221433047838,42.01074859938652,s2,2025-03-12 10:34:15,1741755855.2834494,ATTACK
0x0,95.736,103,7222,75.43661736441881,1.0758753238071364,70.11650485436893,s2,2025-03-12 10:34:15,1741755855.2834494,BENIGN
0x0,95.728,3,238,2.486210930971085,0.031338793247534684,79.33333333333333,s2,2025-03-12 10:34:15,1741755855.2834494,BENIGN
0x0,95.724,2,140,1.462538130458401,0.020893401863691444,70.0,s2,2025-03-12 10:34:15,1741755855.2834494,BENIGN
0x0,95.719,3,238,2.486444697499974,0.031341739884453455,79.33333333333333,s2,2025-03-12 10:34:15,1741755855.2834494,BENIGN
0x0,95.714,2,140,1.4626909334057714,0.020895584762939592,70.0,s2,2025-03-12 10:34:15,1741755855.2834494,BENIGN
0x0,95.703,3,238,2.486860391001327,0.03134697971850412,79.33333333333333,s2,2025-03-12 10:34:15,1741755855.2834494,BENIGN
0x0,95.702,2,140,1.4628743390942718,0.020898204844203884,70.0,s2,2025-03-12 10:34:15,1741755855.2834494,BENIGN
0x0,100.862,51,3746,37.13985445460134,0.5056413713787155,73.45098039215686,s2,2025-03-12 10:34:15,1741755855.2834494,BENIGN
